序号,书名,评分,价格,出版社,url
54021,交響情人夢(18),9.3 ,90元,东立出版社,https://book.douban.com/subject/3998513/
54022,交響情人夢(15),9.3 ,85元,东立出版社,https://book.douban.com/subject/2142910/
54024,交響情人夢(14),9.3 ,85元,东立出版社,https://book.douban.com/subject/2142909/
54025,交響情人夢(19),9.3 ,90元,东立出版社,https://book.douban.com/subject/3998512/
54057,7SEEDS~幻海奇情~(14),9.3 ,95元,东立出版社,https://book.douban.com/subject/4004619/
54078,君に届け2,9.3 ,410円（税込）,集英社,https://book.douban.com/subject/3323517/
54079,君に届け4,9.3 ,410円（税込）,集英社,https://book.douban.com/subject/3323531/
54094,xxxHOLiC(11),9.3 ,105元,东立出版社,https://book.douban.com/subject/2174231/
54097,JOJO的奇妙冒險STONEOCEAN(02),9.3 ,NT$80元,东立出版社,https://book.douban.com/subject/3112868/
54098,JOJO的奇妙冒險PART7飆馬野郎24(完),9.3 ,NT$95,东立出版社,https://book.douban.com/subject/6856898/
54207,SwedishDeathMetal,9.3 ,USD34.95,BazillionPoints,https://book.douban.com/subject/3222953/
54241,1938,9.3 ,USD16.99,BasicBooks,https://book.douban.com/subject/10447495/
54270,道德情操论,9.3 ,30,中央编译出版社,https://book.douban.com/subject/1274782/
54346,愛在絕境重生,9.3 ,NT150,東販,https://book.douban.com/subject/5030453/
54347,愛在末路之境,9.3 ,NT130,東販,https://book.douban.com/subject/5030452/
54380,戰國外傳桶狹間戰記03,9.3 ,NT$120,东立出版社,https://book.douban.com/subject/5907320/
54398,Cipher,9.3 ,GBP6.83,TimeWarner,https://book.douban.com/subject/1830205/
54404,爆漫王。Vol.14,9.3 ,95新台币,台湾东立出版社出版社,https://book.douban.com/subject/6870163/
54405,爆漫王。(09),9.3 ,95元,东立出版社,https://book.douban.com/subject/5293425/
54423,ばらかもん5,9.3 ,600円,スクウェア・エニックス,https://book.douban.com/subject/10438939/
54428,ばらかもん10,9.3 ,JPY617,スクウェア・エニックス,https://book.douban.com/subject/25942829/
54431,大奥第7巻,9.3 ,650円,白泉社,https://book.douban.com/subject/6265441/
54432,大奧(02),9.3 ,160元,尖端出版社,https://book.douban.com/subject/4138624/
54435,大奥第10巻,9.3 ,670円(税込),白泉社,https://book.douban.com/subject/25717050/
54439,学園ベビーシッターズ5,9.3 ,JPY420,白泉社,https://book.douban.com/subject/10536032/
54446,ほしのこえあいのことば/ほしをこえる,9.3 ,JPY13.65,エンターブレイン,https://book.douban.com/subject/2043888/
54475,鑽石王牌(19),9.3 ,95元,东立出版社,https://book.douban.com/subject/4905996/
54503,龙珠38,9.3 ,6.90元,中国少年儿童出版社,https://book.douban.com/subject/1500129/
54530,7SEEDS~幻海奇情~(15),9.3 ,95元,东立出版社,https://book.douban.com/subject/4100184/
54544,只想告訴你4,9.3 ,NT$90,东立出版社,https://book.douban.com/subject/4028292/
54545,只想告訴你3,9.3 ,NT$95,东立出版社,https://book.douban.com/subject/4028290/
54546,只想告訴你2,9.3 ,NT$90,东立出版社,https://book.douban.com/subject/4028289/
54547,只想告訴你10,9.3 ,NT95,东立出版社,https://book.douban.com/subject/5043332/
54548,只想告訴你9,9.3 ,NT95,东立出版社,https://book.douban.com/subject/4196187/
54551,xxxHOLiC(14),9.3 ,110元,东立出版社,https://book.douban.com/subject/3757828/
54552,xxxHOLiC(15),9.3 ,110元,东立出版社,https://book.douban.com/subject/3921244/
54553,xxxHOLiC(16),9.3 ,110元,东立出版社,https://book.douban.com/subject/4164330/
54681,剪纸·花语,9.3 ,26.80元,河南科学技术出版社,https://book.douban.com/subject/5998944/
54702,蓝莲花,9.3 ,10.00元,中国少年儿童出版社,https://book.douban.com/subject/1077353/
54739,爆漫王。17,9.3 ,NTD95,台湾东立出版社出版社,https://book.douban.com/subject/10618933/
54781,化物语上,9.3 ,39.90元,上海文艺出版社,https://book.douban.com/subject/25900683/
54787,ちはやふる(1),9.3 ,JPY440,講談社,https://book.douban.com/subject/3730138/
54789,鑽石王牌24,9.3 ,NT95元,台湾东立出版社,https://book.douban.com/subject/25747260/
54809,龙珠37,9.3 ,6.9,中国少年儿童出版社,https://book.douban.com/subject/1500128/
54811,幽遊白書完全版02,9.3 ,NT$300,东立出版社,https://book.douban.com/subject/6856433/
54813,幽遊白書完全版03,9.3 ,NT$300,东立出版社,https://book.douban.com/subject/6856434/
54833,男女蹺蹺板⒂,9.3 ,NT$80,臺灣東立出版社有限公司,https://book.douban.com/subject/3881235/
54844,xxxHOLiC(17),9.3 ,NTD110元,东立出版社,https://book.douban.com/subject/4832939/
54956,ドロヘドロ1,9.3 ,900円（税込）,小学館,https://book.douban.com/subject/3073907/
54993,元氣囝仔6,9.3 ,NT$130,長鴻出版社股份有限公司,https://book.douban.com/subject/26304873/
55004,ちはやふる18,9.3 ,JPY440,講談社,https://book.douban.com/subject/11593654/
55005,ちはやふる19,9.3 ,JPY450,講談社,https://book.douban.com/subject/20307182/
55100,ドロヘドロ2,9.3 ,900円（税込）,小学館,https://book.douban.com/subject/2030558/
55115,ちはやふる20,9.3 ,JPY450,講談社,https://book.douban.com/subject/21349169/
55120,鑽石王牌33,9.3 ,NT95元,东立出版社,https://book.douban.com/subject/25750191/
55121,鑽石王牌31,9.3 ,NT95元,东立出版社,https://book.douban.com/subject/25748478/
55189,現視研(09),9.3 ,110元,东立出版社,https://book.douban.com/subject/3167995/
55340,三體Ⅱ,9.3 ,NT$399,貓頭鷹出版社,https://book.douban.com/subject/6009029/
12,EffectiveC++中文版,9.2 ,49.80元,华中科技大学出版社,https://book.douban.com/subject/1231590/
24,TCP/IP详解卷1：协议,9.2 ,45.00元,机械工业出版社,https://book.douban.com/subject/1088054/
26,C专家编程,9.2 ,45.00元,人民邮电出版社,https://book.douban.com/subject/2377310/
27,C++Primer中文版（第4版）,9.2 ,99.00元,人民邮电出版社,https://book.douban.com/subject/1767741/
28,编程珠玑,9.2 ,39.00元,人民邮电出版社,https://book.douban.com/subject/3227098/
70,UNIX环境高级编程,9.2 ,55.00元,机械工业出版社,https://book.douban.com/subject/1092099/
94,质量·软件·管理（第Ⅲ卷）,9.2 ,38.00元,清华大学出版社,https://book.douban.com/subject/1409274/
101,LearnYouaHaskellforGreatGood!,9.2 ,44.95,NoStarchPress,https://book.douban.com/subject/4934481/
167,编程珠玑,9.2 ,28,人民邮电出版社,https://book.douban.com/subject/1910326/
179,OnLisp,9.2 ,$52.00 ,PrenticeHall,https://book.douban.com/subject/1432683/
189,"TheSchemeProgrammingLanguage,4thEdition",9.2 ,USD49.00,TheMITPress,https://book.douban.com/subject/3917775/
215,HeadFirst设计模式（中文版）,9.2 ,98.00元,中国电力出版社,https://book.douban.com/subject/2243615/
227,浪潮之巅（第2版）（套装上下册）,9.2 ,CNY80.00,人民邮电出版社,https://book.douban.com/subject/24738302/
228,浪潮之巅（下册）,9.2 ,45.00元,人民邮电出版社,https://book.douban.com/subject/24740308/
266,JavaPuzzlers,9.2 ,$39.99 ,Addison-WesleyProfessional,https://book.douban.com/subject/1328664/
307,程序设计实践,9.2 ,22,机械工业出版社,https://book.douban.com/subject/1096711/
324,"ProgrammingLanguagePragmatics,ThirdEdition",9.2 ,USD77.95,MorganKaufmann,https://book.douban.com/subject/3743526/
357,TypesandProgrammingLanguages,9.2 ,USD89.00,TheMITPress,https://book.douban.com/subject/1761910/
393,InsidetheC++ObjectModel,9.2 ,USD64.99,Addison-WesleyProfessional,https://book.douban.com/subject/1484262/
456,哥德尔证明,9.2 ,18.00元,中国人民大学出版社,https://book.douban.com/subject/3029210/
457,上帝掷骰子吗,9.2 ,32.00元,辽宁教育出版社,https://book.douban.com/subject/1467022/
486,深入浅出设计模式（影印版）,9.2 ,98.00元,东南大学出版社,https://book.douban.com/subject/1488876/
511,EffectiveJava:SecondEdition,9.2 ,USD54.99,Addison-Wesley,https://book.douban.com/subject/2696119/
620,编码,9.2 ,55.00元,电子工业出版社,https://book.douban.com/subject/4822685/
635,EffectiveC++ThirdEdition,9.2 ,45,电子工业出版社,https://book.douban.com/subject/1754479/
644,计算理论导引,9.2 ,49.00元,机械工业出版社,https://book.douban.com/subject/1444980/
654,"Geometry,TopologyandPhysics,SecondEdition",9.2 ,USD75.95,Taylor&Francis,https://book.douban.com/subject/1768683/
656,黎曼几何初步,9.2 ,15,北京大学出版社,https://book.douban.com/subject/1110681/
703,EloquentRuby,9.2 ,USD39.99,Addison-Wesley,https://book.douban.com/subject/6052175/
821,古今数学思想（三）,9.2 ,34.00元,上海科学技术出版社,https://book.douban.com/subject/1211041/
830,古今数学思想（二）,9.2 ,35.00元,上海科学技术出版社,https://book.douban.com/subject/1211033/
845,价格理论及其应用,9.2 ,68.00元,机械工业出版社,https://book.douban.com/subject/3598279/
850,全景探秘游戏设计艺术,9.2 ,69.00元,电子工业出版社,https://book.douban.com/subject/4837351/
991,HighPerformanceMySQLSecondEdition,9.2 ,USD49.99,O'ReillyMedia,https://book.douban.com/subject/3101726/
1010,TheDesignoftheUNIXOperatingSystem,9.2 ,USD90.40,Prentice-Hall,https://book.douban.com/subject/1768601/
1018,计算机体系结构,9.2 ,109.00元,人民邮电出版社,https://book.douban.com/subject/20452387/
1025,Windows程序设计,9.2 ,129.00元,北京大学出版社,https://book.douban.com/subject/5273955/
1029,深度探索C++对象模型(影印版),9.2 ,42,中国电力出版社,https://book.douban.com/subject/1214684/
1035,UnderstandingLinuxNetworkInternals,9.2 ,USD49.95,O'ReillyMedia,https://book.douban.com/subject/1475839/
1043,GameEngineArchitecture,9.2 ,USD65.00,AKPeters,https://book.douban.com/subject/3745143/
1060,Algorithms,9.2 ,$60.46 ,McGraw-HillScience/Engineering/Math,https://book.douban.com/subject/1996256/
1062,ModernOperatingSystems,9.2 ,USD132.00,Pearson,https://book.douban.com/subject/3017583/
1072,数论教程,9.2 ,25.00元,高等教育出版社,https://book.douban.com/subject/2117186/
1076,现代几何学:方法与应用:第一卷:几何曲面、变换群与场,9.2 ,48.1,高等教育出版社,https://book.douban.com/subject/1932857/
1087,人工智能,9.2 ,128.00元,清华大学出版社,https://book.douban.com/subject/1809089/
1090,程序设计实践,9.2 ,59.00元,机械工业出版社,https://book.douban.com/subject/2111800/
1116,自动机理论语言和计算导论(第2版影印版),9.2 ,47,清华大学出版社,https://book.douban.com/subject/1210411/
1132,概率论及其应用,9.2 ,79.00元,人民邮电,https://book.douban.com/subject/2347503/
1162,QuantumFieldTheoryinCondensedMatterPhysics(TheoreticalandMathematicalPhysics),9.2 ,USD104.00,Springer,https://book.douban.com/subject/2345439/
1186,数学小丛书（共18册）,9.2 ,99.00元,科学出版社,https://book.douban.com/subject/1667659/
1273,RubyonRailsTutorial,9.2 ,USD44.99,Addison-WesleyProfessional,https://book.douban.com/subject/10813224/
1281,Web开发敏捷之道,9.2 ,95.00元,电子工业出版社,https://book.douban.com/subject/2123092/
1307,C++Primer(英文版)(第4版),9.2 ,99.00元,人民邮电出版社,https://book.douban.com/subject/1900687/
1321,Unix/Linux编程实践教程,9.2 ,56.00元,清华大学出版社,https://book.douban.com/subject/1219329/
1376,数理统计学简史,9.2 ,17.30元,湖南教育出版社,https://book.douban.com/subject/1522839/
1447,简明微积分,9.2 ,37.90元,高等教育,https://book.douban.com/subject/2025549/
1478,对伪心理学说不,9.2 ,28.00元,人民邮电出版社,https://book.douban.com/subject/6952036/
1500,ExploratorySocialNetworkAnalysiswithPajek,9.2 ,USD49.00,CambridgeUniversityPress,https://book.douban.com/subject/1903035/
1526,城市发展史,9.2 ,23.50元,中国建筑工业出版社,https://book.douban.com/subject/1316585/
1530,宇宙,9.2 ,25,吉林人民出版社,https://book.douban.com/subject/1072767/
1539,宇宙的结构,9.2 ,45.00元,湖南科学技术出版社,https://book.douban.com/subject/10539147/
1574,基地,9.2 ,21.00元,天地出版社,https://book.douban.com/subject/1258490/
1630,管理,9.2 ,58,机械工业出版社,https://book.douban.com/subject/1839796/
1692,C#5.0inaNutshell,9.2 ,GBP38.50,O'ReillyMedia,https://book.douban.com/subject/10851324/
1693,.NET设计规范,9.2 ,69.00元,人民邮电出版社,https://book.douban.com/subject/4805165/
1751,一站式学习C编程,9.2 ,59.00元,电子工业出版社,https://book.douban.com/subject/6025290/
1752,GPUGems2,9.2 ,USD74.99,Addison-WesleyProfessional,https://book.douban.com/subject/1468523/
1758,HeadFirstHTML与CSS（第2版）,9.2 ,98.00元,中国电力出版社,https://book.douban.com/subject/25752357/
1768,JavaScript:TheGoodParts,9.2 ,USD29.99,O‘ReillyMedia,https://book.douban.com/subject/2994925/
1801,计算机网络,9.2 ,99.00元,机械工业出版社,https://book.douban.com/subject/6850128/
1827,MorseTheory(AnnalsofMathematicStudiesAM-51),9.2 ,USD49.50,PrincetonUniversityPress,https://book.douban.com/subject/1902505/
1900,代数,9.2 ,65.00元,世界图书出版公司,https://book.douban.com/subject/1230525/
1949,高等代数学习指南,9.2 ,25.00元,北京大学出版社,https://book.douban.com/subject/3180280/
1951,复分析,9.2 ,38.00元,世界图书出版公司,https://book.douban.com/subject/2108337/
1952,傅立叶分析导论,9.2 ,29.00元,世界图书出版公司,https://book.douban.com/subject/1759689/
1976,概率,9.2 ,48.00元,高等教育出版社,https://book.douban.com/subject/3008042/
2046,西尔斯健康育儿百科,9.2 ,49.80元,九州出版社·阳光博客,https://book.douban.com/subject/26373220/
2072,为什么学生不喜欢上学?,9.2 ,26.00元,江苏教育出版社,https://book.douban.com/subject/4864832/
2127,意识探秘,9.2 ,75.00元,上海科学技术出版社,https://book.douban.com/subject/6861475/
2129,演化,9.2 ,88.00元,世纪文景上海人民出版社,https://book.douban.com/subject/6750347/
2173,Algorithms,9.2 ,USD79.99,Addison-WesleyProfessional,https://book.douban.com/subject/4854123/
2222,汇编语言,9.2 ,28.00元,清华大学出版社,https://book.douban.com/subject/1215178/
2266,概率导论,9.2 ,69.00元,人民邮电出版社,https://book.douban.com/subject/4175522/
2270,统计推断,9.2 ,59.00元,ChinaMachinePress,https://book.douban.com/subject/1245344/
2271,ProbabilityTheory,9.2 ,USD110.00,CambridgeUniversityPress,https://book.douban.com/subject/1771053/
2278,"BayesianDataAnalysis,SecondEdition",9.2 ,USD83.95,ChapmanandHall/CRC,https://book.douban.com/subject/1464230/
2316,TheLogicofPoliticalSurvival,9.2 ,USD32.00,TheMITPress,https://book.douban.com/subject/2838817/
2328,证券分析,9.2 ,129.90元,中国人民大学出版社,https://book.douban.com/subject/24092345/
2384,定性与半定量物理学,9.2 ,26.10元,高等教育出版社,https://book.douban.com/subject/2994505/
2392,数学分析,9.2 ,55.00元,机械工业出版社,https://book.douban.com/subject/1684020/
2413,人的行為,9.2 ,NT$360/400,遠流出版事業股份有限公司,https://book.douban.com/subject/1873802/
2420,财产·法律与政府,9.2 ,33.00元,贵州人民出版社,https://book.douban.com/subject/1076446/
2449,日本帝国衰亡史,9.2 ,98,三辉图书/中信出版社,https://book.douban.com/subject/26433353/
2458,吉尔莫·德尔·托罗的奇思妙想,9.2 ,258.00元,中国长安出版社,https://book.douban.com/subject/26307399/
2473,改变心理学的40项研究,9.2 ,28.00元,人民邮电出版社,https://book.douban.com/subject/5248516/
2518,Networks,9.2 ,USD85.00,"OxfordUniversityPress,USA",https://book.douban.com/subject/4825522/
2537,ATheoryofFunforGameDesign,9.2 ,USD24.99,ParaglyphPress,https://book.douban.com/subject/1921729/
2589,爱克斯探长(数学侦探故事),9.2 ,10.00元,中国少年儿童出版社,https://book.douban.com/subject/1015241/
2643,基地与帝国,9.2 ,21.00元,天地出版社,https://book.douban.com/subject/1258491/
2735,Maeda@Media,9.2 ,$45.00 ,Universe,https://book.douban.com/subject/1437443/
2859,管理的实践（中英文双语典藏版）,9.2 ,80.00元,机械工业出版社,https://book.douban.com/subject/1832492/
2876,ProgrammingMassivelyParallelProcessors,9.2 ,$62.95 ,MorganKaufmann,https://book.douban.com/subject/4265432/
2887,敏捷软件开发,9.2 ,69.00元,人民邮电出版社,https://book.douban.com/subject/2347790/
2927,C语言程序设计,9.2 ,79.00元,人民邮电出版社,https://book.douban.com/subject/4279678/
